,text,label
284,"习近平 (시진핑) / 公民身份号码: 110101195306153019 / 出生日: 1953年 6月 15日
习明泽 (시진핑 딸) / 公民身份号码: 11010819920625574x / 出生日: 1992年 6月 25日

用韩文写的'反对习近平领导的自由'的讲演听好了。暗杀习主席的阴谋进行得很顺利吗？现在是付诸行动的时候了。我们必须在公安发现之前采取行动。小心被当局逮住。工作一结束手机就销毁。",0
285,어떻게 갤러리 이름이 4+갤러리 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
286,처음 볼떈 5월10일엔 안될수도 있겠다고 좀 슬펐는데 오른쪽 위보니까 MBC써져있고 글내려보니 이재명플러스갤러리 ㅋㅋㅋㅋ 너희덕분에 걱정한다고 윤카만 믿는다 ㅋㅋㅋㅋ 좋아 빠르게 가!!!!,0
287,"갤러리만 까고 넘어지네
팩트는 안 보이고",0
288,대깨윤들 쉴드어케침 ㅋ,0
289,이재명플러스갤러리는 머냐?,0
290,전과 4+ 갤러리 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
291,범죄자+ 갤러리ㅋㅋㅋㅋㅋ 조선족들답게 범죄자 증가시켜버리놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
292,전과+갤러리,0
293,우리 디씨는 내부문건 단독입수라는 것을 조작 및 선동이라고 부르기로 했어요,0
294,아주 개지랄을 하는구나,1
295,원글에 애미욕 박으려고 갔더니 쫄아서 글삭튀했노 ㅋㅋㅋㅋㅋㅋ 병신 찐따새끼,1
296,더이상 국민은 호구가 아니다,0
297,전과 4+@ 갤러리에서 까는거 보니 이전해야겠네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
298,꼬우면 당선 되던지 븅신들 ㅋㅋㅋ,0
299,플러스는대체뭐냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
300,이재명플러스ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 조만간 이재명울트라갤러리도 나오겠노ㅋㅋㅋㅋㅋ - dc App,0
301,갤이름이 전과4+1갤러리ㅋㅋㅋㅋㅋㅋ,0
302,이 기회에 화려한 공공기관건물들 다 바꿔야함 윤석열부터 대통령도 작은집무실에서 일하신다는데 세금으로 운영되는 공공기관이 크고 화려하니 보수 비용만 보통 천억정도 들어감 죄다 작은 건물들로 옮기면 세금 절감효과도 확실하게 나타남,0
303,전라도 방송국 ㅋㅋㅋㅋㅋㅋㅋ,0
304,ㅋㅋㅋ 예산측정 ㅇㅈㄹ 지들이 해처먹으면 저정도 나온다는거지?,0
305,응 니애미 병신아,1
306,이재명 플러스ㅋㅋㅋㅋㅋㅋㅋ - dc App,0
307,"국방부가 현재 서울에 잔류한 몇없는 부처라 여 공무원들(여군무원x, 여군x, 5,7급 공채 여공무원o)이 존나 많리 지원해서 들어감, 걔들 여공무원들 세종 내려가기 싫고 용산근무하려고 국방부 왔는데 거기다 국방부 청사도 신청사고 국방부 복지시설 있고 꿀빨던거 옮기라 하니까 개지랄 떠는거 ㅋㅋㅋ 끝까지 이전비용이 많이 나와요 이런식으로 선동하는데 개지랄 떨지 마라",1
308,어떻게 갤 이름이 미꿍기개보대조선족갤러리 ㅋㅋㅋ,0
309,"응~ 탄핵 시나리오 짜고있는거 딱 걸렸어~ 재앙 부비트랩 만들어놓은거 안밟으니까 당황했쥬? 언플 시작됐쥬? 근데 씨알도 안먹히쥬?
갤 이름이 전과 4+ 갤러리 ㅋㅋㅋㅋㅋㅋ
전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함? 전과 4 울트라는 언제 출시함?",0
310,어떻게 갤러리 이름이 성남 대장동 마피아 두목 + 친가족 슬레이어 법인카드 및 5급 공무원 개인 사용 갤러리 ㅋㅋㅋㅋㅋ,0
311,어떻게 갤 이름이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
312,어떻게 갤러리 이름이 전과4범+ ㅋㅋㅋㅋ,0
313,단순히 기분대로 움직이는게 아니라 주요부서중에 첩자나 도청이 깔려있는걸 알고 있는거 같음. 대통령 국정원장 국방부장관 경찰청장들을 보면 답이 없지,0
314,전방은 2년마다 하는걸ㅠㅠ 연약한 소리하지마라 ^^,0
315,박그네 엄마아빠 귀신이 그렇게 무섭냐? 등치는 산만한새끼가,1
316,어떻게 갤러리 이름이 이재명 오미크론 갤러리 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
317,전 과 4 범 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
318,빨갱이 갤러리 ㅋㅋㅋㅋㅋ,0
319,신종변이 갤러리ㅋㅋㅋㅋㅋ,0
320,찢+찢=찢찢,0
321,갤러리가 무슨 하이드라처럼 우후죽순 생겨나 ㅋㅋㅋ,0
322,4범플러스 아ㅋㅋ,0
323,투플 쓰리플은 어떰 ㅋㅋㅋㅋㅋㅋㅋ,0
324,개새끼들 진짜 ㅋㅋ오만 트집다 잡음 ㅋㅋ애새끼들 마냥 - dc App,1
325,해줘해줘 용산 내꺼 해줘~,0
326,국방부 엿맥이는거 너무좋아요,0
327,구방사청건물 지금 공실인데 ㅋㅋㅋㅋ,0
328,"""무식한데 신념을 가지면 무섭다""",0
329,찢었는데 더하는 갤러리 ㅋㅋㅋㅋ,0
330,보안시설이라면서 내부문건이 저렇게 나뒹구냐?,0
331,좌비씨가 문건을 가진거부터가 문제인데 역시 찢ㅋㅋ,0
332,전과5범 갤러리 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
333,이건 시작에 불과할텐데 진짜 윤석열이 무슨 사고 칠지 두렵다,0
334,"이 글 쓴 새끼도 존나 병신인게 청와대 5월10일 개방한다니까
밑에는 용산시민공원 얘기하면서 안된다고 하고있음
청와대랑 용산시민공원 헷갈리고 앉았음 ㅋㅋㅋㅋ
이게 이재명 지지자 능지 수준인거임",1
335,씨발련들 이재명이면 이재명이지 이재명플러스는뭐냐? 개보지새끼들아 보지 다 찢기고싶냐?,1
336,뭐지? 갤 이름이 전과 더 업데이트하겠단거임??,0
337,울트라는 안나오노 ㅋㅋㅋㅋ,0
338,청사신축비용 합참이전비용은 쏙 빼는 느그항 기적의 계산법 496억,0
339,고장났다 이기 아니면 올리지말라,0
340,이거 보고 schematic 다운 받아서 봤다가 지웠다,0
341,코장났다야기 ㅇㄷ?,0
342,나도 작은 플래그십에 집착 있어서 아직까지 s10e 쓰는데 진짜 광기다 이건 대단하노,0
343,13미니 사면대잔아,0
344,고장났다 이기 ㅇㄷ,0
345,수준이... 전문가 수준입니다,0
346,고장났다 이기 어디갔숴,0
347,성능이 좋아도 배터리가 빨리닳면 어카노,0
348,미친놈이네,1
349,"이정도 실력이면 폰10년은 거뜬히 쓰겠다 ㄷㄷ
소모품 계속 교체해주면서",0
350,와,0
351,저걸 보면 진짜 ap가 더더욱 중요하단걸 알수있음 ap 는 같은세대 시피유로만 가능 그것도 조건부지 저기다가 스냅 8젠1을 박으면 뭔일 일어날지 알수가 없으니 - dc App,0
352,찍어봤다 이끼,0
353,모야 막 셀프로만드네,0
354,"조센징이 14억마리 있으면 그것이 곧 짱깨
착센죽센 ww",1
355,뭐임 현직임? 저런장비 어디서 났대,0
356,관련분야 종사자겠지...일반인이 독학으로 저런거 배우려면 존나 힘듬,0
357,고쳐졌다 이기,0
358,개지랄을 하는데 안고장나네 화타;;,1
359,대단하네 근데 저런 취미있으면 재밌을듯 - dc App,0
360,고장났다 이기 ㅇㄷ?,0
361,이쯤되면 하나만들어줘라 샘송아 s10e 너무오래됫다 ㅠㅠ 작은것좀 내놔봐 ㅠㅠ,0
362,아니 시발 왠만한 사무용 컴보다 램이 높노ㅋㅋㅋ,1
363,살아났다 이기,0
364,이기 뭐고?,0
365,s22 사십셔 훠훠훠,0
366,고쳤노 애미..,1
367,대단하노,0
368,괜히 반도체 공장에 먼지 한톨도 있으면 안 된다고 하는 게 아니다...ㄷ,0
369,고장났다이기 ㅇㄷ,0
370,ㅈㄱㅈㅁㅈㅎ,0
371,고쳣다 이기,0
372,고장났다이기,0
373,이런사람이 디스토피아 sf영화에서 뒷골목 암시장 장비개조 장인 하는거겠구나,0
374,"근데 한국에선 이런게 잘 없는데
미국, 중국은 이런거 하는 사람 많더라
이런거 전문으로 해주는 가게도 많고",0
375,저거 다 리볼빙하는 인건비면 새로사는게 더 싸게침,0
376,그 결말이 아니네..,0
377,고장났다이기엔딩 ㅇㄷ - dc App,0
378,뭘 했다는건지는 모르겠지만 일단 고수 ㅇㅈ,0
379,와 개쩐다 근데 저런거 자기가해버리면 고장났을때 as안되는거지?,0
380,왜고장안나노,0
381,전면카메라쪽은 이미 맛탱이가버렸네,0
382,s10e 가벼워 보이긴 하더라,0
383,낭만이 있노,0
384,고장났다 이기 ㅇㄷ - dc App,0
385,고장났다 이기 어디갔노,0
386,?,0
387,개쩐다,0
388,고정났다이기 ㅇㄷ,0
389,미친ㅋㅋㅋㅋㅋㅋ,0
390,고장났다 이기 보러왔는데,0
391,고쳤다 이기,0
392,한국에서 저런거 젤 잘하던데가 청계천 세운상가였음 당시 일본 게임기판 복사 붙여넣기로 불법 복제품 존나 잘 만들었음 ㅋㅋㅋ 일본이 신기술로 복제 못하게 막아놓으면 세운상가서 뚫고 ㅋㅋㅋㅋㅋ,0
393,이정도 정성이면 씨발 하나 출시해줘라 ㅋㅋㅋ,0
394,미친새끼 개지리노 - dc App,1
395,고장났다 이기 어디갔음?,0
396,이런놈은 삼성 연구소에서 데려가야하는거 아니냐??,0
397,미친,0
398,10e는 띵작이다,0
399,저렇게 하면 녹스안깨고 루팅되냐?? ~!,0
400,광기,0
401,점마 수작업으로 s10e 램 증설한사람아님?,0
402,일테라 폰 왜 안나오냐,0
403,와 저거를 어캐 하냐;,0
404,고장났다이기 어디갔노,0
405,이러면 수명 연장되는거냐? 집에 굴러다니는 S10 존나 느려터져가지고 못써먹겠던데,0
406,"스크롤 내리다가 개불 수족관 나와서 깜놀했네. 저런 기술, 능력? 있으면 컴퓨터 조립 같은건 쉽게쉽게 하겠네. 조립 구성 힘들어서 애플걸로 샀는데 부럽네.",0
407,터진다 ㅅㄱ,0
408,살려냈다 이기,0
409,좌리앙은 병신만있다치면 좌이사는 지들 전문은 있노,1
410,장난감인줄 알았더니 진심인 새끼였네'',1
411,고장났다 이기 어디갔누 - dc App,0
412,되게 미국사람같고 유쾌한데?ㅎㅎ,0
413,아니씨발ㅋㅋㅋㅋㅋㅋㅋ - dc App,1
414,응디팡팡해야겠누! - dc App,0
415,돈주고 영상 만들어서 올리는거 아니냐 ㅅㅂ 저게 말이되냐,0
416,일부러 한문철 나오려고 찍은 거 아니냐 ㅋㅋ,0
417,ㅅㅂㅋㅋㅋㅋㅋㅋ,1
418,딱봐도 조선족 ㅇㅇ,0
419,부리부리!,0
420,흔들어Ra y기야,0
421,허리돌림이 예사롭지않노,0
422,ㅋㅋㅋㅋ 저게 뭐하는,0
423,와 컨텐츠 마르지가 않네,0
424,ㅋㅋㅋㅋㅋㅋㅋ현란하네,0
425,레이니까 가능하노ㅋㅋㅋㅋㅋㅋㅋ - dc App,0
426,여긴 응디시티! 응디~ 응디~ 아 응디~ 응디~,0
427,응디시티는 못 참지 ㅋㅋ,0
428,엉덩이로 달린다 ㅋㅋㅋㅋㅋ,0
429,1절 시작도 못하네 ㅋㅋㅋㅋ,0
430,한국인은 부적이 안통하는 짱개가 맞다,0
431,호남이노 ㅋㅋㅋㅋㅋ - dc App,0
432,이쯤되면 컨텐츠 자체제작같은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저 채널은 매일매일이 새롭노 ㅋㅋ - dc App,0
433,ㅅㅂ 유쾌하노,1
434,차안에 응디시티 틀었나보노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc App,0
435,엉덩이까고 똥쌌어야지,0
436,아니 진짜 뭔 맨날 레전드야 싶어서 보면 진짜 레전드네 ㅋㅋㅋㅋㅋ,0
437,아니 진짜 무슨생각이지? ㅋㅋ 코인 선물 떡상했나,0
438,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
439,아니 시발 이왜진,1
440,아니 왜 소재가 끝이 없는거냐고 ㅋㅋㅋ,0
441,흔들으라 ㅇㄱ야 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
442,짱구게이야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
443,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
444,아니 시발 맨날 레전드 나오놐ㅋㅋㅋㅋㅋㅋㅋ,1
445,짱구 실사판ㅋㅋㅋ,0
446,한번흔들어 볼까요? - dc App,0
447,응디 응디,0
448,이거 존나 옛날꺼자나,0
449,이거 고전영상 아닝가 비슷한거 본거가튼데 - dc App,0
450,세살짜린가,0
451,흔드르라이기야!!,0
452,cg자나 안속는다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
453,저러다떨어졌어야레전드지,0
454,이거 꽤 옛날건데 ㅋㅋ 뉴스에도 나오고 했을걸,0
455,이거 엄청 오래되지 않았나,0
456,한문철은 평생직장이노 ㅋㅋㅋ,0
457,이게 시발 ㅁ ㅓ노,1
458,여긴응디시티,0
459,ㅈㅈㅂ ㅁㅈㅎ - dc App,0
460,흔드르라 이기야,0
461,응디시티는 못참지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
462,ㅋㅋㅋㅋ문철이 형! 형도 웃기잖아!?,0
463,몰카 주작 하내 컨텐츠 다 떨어졌나 ㅋㅋㅋ,0
464,씹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
465,노사모가 좋아하는 영상이다,0
466,바닥선보니까 걍 천천히 달리는중이구만,0
467,올타임 레전드ㅋㅋㅋㅋㅋㅋㅋ 확실히 네임벨류가 중요하긴 하구나 컨텐츠가 알아서 찾아와주니 자기 채널에 띄우고 해설 몇 마디 해주면 조회수 뚝딱ㅋㅋㅋㅋㅋㅋ,0
468,오 - dc App,0
469,이게 왜 한국이냐???,0
470,진짜 죽고싶은거냐 - dc App,0
471,보통솜씨가아냐,0
472,또 너야 한국남자,0
473,한문철은 그냥 가만히 앉아서 몇마디 해주면 버는 돈이 얼마야,0
474,흔드르라 익이야,0
475,노무현이 주도하는 질서 그것은 거역할 수 없어,0
476,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ시~발,1
477,왜 진짜로 레전드노...? ㅋㅋㅋㅋ,0
478,조선족이네,0
479,이새끼는 언젯적 사건 가져왔노? ㄹㅇ 구라 안까고 10년전 응딩이 흔들어라 게이야 할때 나온 사건아니노 ㅅㅂ 이게 레전드?,1
480,이유나 알고싶다. 왜 그런걸까? 옆차랑 차선경쟁 하다가 티베깅 하고 싶었던걸까?,0
481,이건 인정 ㅋㅋㅋ - dc App,0
482,엉덩이로 찢었다 ㅋㅋㅋ,0
483,이거보고 이재명 응딩이 찢었다ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
484,저러다 누가 뒤애서 총이라도 쏴갈겨야 레전드인데.... 혹은 밖으로 떨어지던가,0
485,응디는 못 참지ㅋㅋㅋㅋㅋㅋㅋㅋ,0
486,야아 기분 딲딲따따딱따딱 좋다!,0
487,뜬지 좀 된건데,0
488,이게 뭔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc App,0
489,응디하면 놈현인데 비록 대가리는 심하게 쪼개져서 알아보기 힘들겠지만 놈현의 그 탱탱한 응디는 아직 살아있겠지?,0
490,부 리 부 리 댄 스~ 건강해지고~,0
491,ㅋㅋ,0
492,응디시티 시발 ㅋㅋㅋㅋㅋㅋㅋ,1
493,응디시티는 못참지 ㅋㅋ,0
494,이건 유쾌하네 ㅋㅋ,0
495,ㅋㅋㅋㅋㅋㅋㅋㅋ 니네 얼마나 언어능력이 떨어지면 이걸 의료 민영화라고 올리고 박수치노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
496,가짜뉴스 또 앰병떤다 ㅋㅋ,0
497,한걸레꺼네 기사 ㅋㅋㅋㅋㅋㅋㅋㅋ병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
498,응 짱깨한태만 민영화야ㅋㅋㅋ,0
499,어 짱꼴라만 못받어 ㅋㅋㅋㅋ,0
500,언제철들래 ㅉㅉ - dc App,0
501,한겨레-여성기자ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
502,미국처럼 의료체계 바뀌면 돈없어서 죽어나가는 많을 듯 가뜩이나 인구수 감소하는데 잘한다 ㅋㅋ,0
503,민영화가 뭔지 모르노 ㅋㅋ,0
504,민간을 통한 의료 공공성 회복을 의료 민영화로 읽는 능지 ㅋㅋ 그짝 지지자답다 걍 ㅋㅋ,0
505,공공의료 안한다고 민영화라 하네 와....... 진짜 ㅋㅋㅋㅋㅋㅋ,0
506,조선족 아니면 반대할 이유가 없음ㅋㅋ 찢갤러=조선족,0
507,민영환인줄..,0
508,공공의료화는 영국처럼 국가가 모든 치료를 보장하는거고 개인의원이 없는 형태가 공공의료화임. 의료민영화는 우리나라 이미 개인의원이 있는 나라라서 되어있는거고 븅신들... 진짜 뇌가 바싹 타버렸나봄... - dc App,0
509,아니 제목이랑 내용이랑 너무 다른데 ㅋㅋㅋㅋㅋㅋ 시발 이제는 깔게 없어서 조작 선동이노 ㅋㅋㅋㅋㅋㅋㅋ,1
510,어휴 또 선동질 시작이냐 ㅋㅋㅋ 애쓴다 빨갱이드라,0
511,좌파선동 다시 시작이다 좌좀들아 가자! ㄱㄱㄱㄱ,0
512,리짜이밍갤은 병신들밖에 없나ㅋㅋㅋㅋ,0
513,애ㅣ미뒤진 좌빨홍어새끼들 또시동거네 ㅋㅋㅋㅋ,1
514,찢빠는애들은 조선족이라그런지 한글도 못읽나보노,0
515,조선족들 돈 낼 생각해야하니 피눈물행 ㅋㅋㅋㅋㅋ - dc App,0
516,다 팔아먹겠네 ㅅㅂㅋㅋㅋㅋ 얼마나 챙기려나.,0
517,선동이야말로 나라 좀먹는건데 왜 지지자들이 있는지 이해를 할수가없네,0
518,찢갤ㅋㄴㅋㅋ찢빠들 발악하는거 귀엽노 - dc App,0
519,찢겔이 또....,0
520,"일단 소식을 부정이나 신뢰를 하기 위해서는
3가지가 필요하다

1. 한겨례
2. 이재명 갤러리,
3 기사에 와드 박혀 몰려든 20.40 기집년들",0
521,패배자 갤러리 ㅋㅋㅋㅋ,0
522,기축통화 보고 쉴드치던 개병신저능아 갤러리다운 ㅋㅋㅋ,1
523,"민간병원이 늘어나는건 좋은데, 기존의 의료보험 시스템은 작동하는거죠?",0
